project,layer,target,pvalue,classification_type,weighted,minmax,dge_filtering,accuracy,f1_score,recall,precision,auc,auc_ovo,auc_ovr,f1_score_micro,recall_micro,precision_micro,f1_score_weighted,recall_weighted,precision_weighted
TCGA-OV,protein,vital_status,0.0001,edge,False,0.3-1,,0.608,0.4235294117647059,0.36,0.5142857142857142,0.6488,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,edge,False,0.5-1,,0.608,0.4235294117647059,0.36,0.5142857142857142,0.6488,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,edge,False,0.8-1,,0.608,0.4235294117647059,0.36,0.5142857142857142,0.6488,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,both,True,,,0.608,0.4235294117647059,0.36,0.5142857142857142,0.6488,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,both,True,0-1,,0.624,0.4470588235294118,0.38,0.5428571428571428,0.648,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,both,True,0.3-1,,0.608,0.4235294117647059,0.36,0.5142857142857142,0.6496000000000001,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,both,True,0.5-1,,0.608,0.4235294117647059,0.36,0.5142857142857142,0.6488,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,both,True,0.8-1,,0.608,0.4235294117647059,0.36,0.5142857142857142,0.6488,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,both,False,,,0.608,0.4235294117647059,0.36,0.5142857142857142,0.6488,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,both,False,0-1,,0.608,0.4235294117647059,0.36,0.5142857142857142,0.6488,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,both,False,0.3-1,,0.608,0.4235294117647059,0.36,0.5142857142857142,0.6488,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,both,False,0.5-1,,0.608,0.4235294117647059,0.36,0.5142857142857142,0.6488,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,both,False,0.8-1,,0.608,0.4235294117647059,0.36,0.5142857142857142,0.6488,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,node,True,,,0.592,0.0,0.0,0.0,0.6012,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,node,True,0-1,,0.616,0.1428571428571428,0.08,0.6666666666666666,0.6434666666666666,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,node,True,0.3-1,,0.608,0.0754716981132075,0.04,0.6666666666666666,0.6444,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,node,True,0.5-1,,0.6,0.0384615384615384,0.02,0.5,0.6445333333333333,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,node,True,0.8-1,,0.592,0.0,0.0,0.0,0.6462666666666667,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,node,False,,,0.592,0.0,0.0,0.0,0.6469333333333334,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,node,False,0-1,,0.592,0.0,0.0,0.0,0.6469333333333334,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,node,False,0.3-1,,0.592,0.0,0.0,0.0,0.6469333333333334,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,node,False,0.5-1,,0.592,0.0,0.0,0.0,0.6469333333333334,,,,,,,,
TCGA-OV,protein,vital_status,0.0001,node,False,0.8-1,,0.592,0.0,0.0,0.0,0.6469333333333334,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,edge,True,,,0.5045871559633027,0.3414634146341463,0.3255813953488372,0.358974358974359,0.524136715997181,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,edge,True,0-1,,0.5596330275229358,0.3846153846153846,0.3488372093023256,0.4285714285714285,0.5329457364341085,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,edge,True,0.3-1,,0.5229357798165137,0.3658536585365853,0.3488372093023256,0.3846153846153846,0.5246652572233967,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,edge,True,0.5-1,,0.5045871559633027,0.3414634146341463,0.3255813953488372,0.358974358974359,0.5236081747709656,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,edge,True,0.8-1,,0.5045871559633027,0.3414634146341463,0.3255813953488372,0.358974358974359,0.5232558139534884,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,edge,False,,,0.5045871559633027,0.3414634146341463,0.3255813953488372,0.358974358974359,0.5211416490486258,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,edge,False,0-1,,0.5045871559633027,0.3414634146341463,0.3255813953488372,0.358974358974359,0.5211416490486258,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,edge,False,0.3-1,,0.5045871559633027,0.3414634146341463,0.3255813953488372,0.358974358974359,0.5211416490486258,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,edge,False,0.5-1,,0.5045871559633027,0.3414634146341463,0.3255813953488372,0.358974358974359,0.5211416490486258,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,edge,False,0.8-1,,0.5045871559633027,0.3414634146341463,0.3255813953488372,0.358974358974359,0.5211416490486258,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,both,True,,,0.5045871559633027,0.3414634146341463,0.3255813953488372,0.358974358974359,0.5232558139534884,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,both,True,0-1,,0.5596330275229358,0.3846153846153846,0.3488372093023256,0.4285714285714285,0.5327695560253699,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,both,True,0.3-1,,0.5229357798165137,0.3658536585365853,0.3488372093023256,0.3846153846153846,0.5251937984496124,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,both,True,0.5-1,,0.5137614678899083,0.3614457831325301,0.3488372093023256,0.375,0.5239605355884426,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,both,True,0.8-1,,0.5045871559633027,0.3414634146341463,0.3255813953488372,0.358974358974359,0.5232558139534884,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,both,False,,,0.5045871559633027,0.3414634146341463,0.3255813953488372,0.358974358974359,0.5232558139534884,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,both,False,0-1,,0.5045871559633027,0.3414634146341463,0.3255813953488372,0.358974358974359,0.5232558139534884,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,both,False,0.3-1,,0.5045871559633027,0.3414634146341463,0.3255813953488372,0.358974358974359,0.5232558139534884,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,both,False,0.5-1,,0.5045871559633027,0.3414634146341463,0.3255813953488372,0.358974358974359,0.5232558139534884,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,both,False,0.8-1,,0.5045871559633027,0.3414634146341463,0.3255813953488372,0.358974358974359,0.5232558139534884,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,node,True,,,0.4954128440366973,0.3037974683544304,0.2790697674418604,0.3333333333333333,0.5213178294573644,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,node,True,0-1,,0.4862385321100917,0.3488372093023256,0.3488372093023256,0.3488372093023256,0.5177942212825933,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,node,True,0.3-1,,0.4862385321100917,0.3170731707317073,0.3023255813953488,0.3333333333333333,0.5229034531360113,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,node,True,0.5-1,,0.4954128440366973,0.3209876543209876,0.3023255813953488,0.3421052631578947,0.5227272727272727,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,node,True,0.8-1,,0.4954128440366973,0.3037974683544304,0.2790697674418604,0.3333333333333333,0.5216701902748414,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,node,False,,,0.5137614678899083,0.3291139240506329,0.3023255813953488,0.3611111111111111,0.5221987315010571,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,node,False,0-1,,0.5137614678899083,0.3291139240506329,0.3023255813953488,0.3611111111111111,0.5221987315010571,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,node,False,0.3-1,,0.5137614678899083,0.3291139240506329,0.3023255813953488,0.3611111111111111,0.5221987315010571,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,node,False,0.5-1,,0.5137614678899083,0.3291139240506329,0.3023255813953488,0.3611111111111111,0.5221987315010571,,,,,,,,
TCGA-LUAD,protein,vital_status,0.01,node,False,0.8-1,,0.5137614678899083,0.3291139240506329,0.3023255813953488,0.3611111111111111,0.5221987315010571,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,edge,True,,,0.5412844036697247,0.3055555555555556,0.2558139534883721,0.3793103448275862,0.5507399577167019,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,edge,True,0-1,,0.5596330275229358,0.3684210526315789,0.3255813953488372,0.4242424242424242,0.5517970401691332,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,edge,True,0.3-1,,0.5412844036697247,0.3055555555555556,0.2558139534883721,0.3793103448275862,0.5517970401691332,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,edge,True,0.5-1,,0.5412844036697247,0.3055555555555556,0.2558139534883721,0.3793103448275862,0.5521494009866103,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,edge,True,0.8-1,,0.5412844036697247,0.3055555555555556,0.2558139534883721,0.3793103448275862,0.5507399577167019,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,edge,False,,,0.5412844036697247,0.3055555555555556,0.2558139534883721,0.3793103448275862,0.5500352360817476,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,edge,False,0-1,,0.5412844036697247,0.3055555555555556,0.2558139534883721,0.3793103448275862,0.5500352360817476,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,edge,False,0.3-1,,0.5412844036697247,0.3055555555555556,0.2558139534883721,0.3793103448275862,0.5500352360817476,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,edge,False,0.5-1,,0.5412844036697247,0.3055555555555556,0.2558139534883721,0.3793103448275862,0.5500352360817476,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,edge,False,0.8-1,,0.5412844036697247,0.3055555555555556,0.2558139534883721,0.3793103448275862,0.5500352360817476,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,both,True,,,0.5412844036697247,0.3055555555555556,0.2558139534883721,0.3793103448275862,0.551092318534179,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,both,True,0-1,,0.5596330275229358,0.3684210526315789,0.3255813953488372,0.4242424242424242,0.5532064834390416,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,both,True,0.3-1,,0.5412844036697247,0.3055555555555556,0.2558139534883721,0.3793103448275862,0.5517970401691332,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,both,True,0.5-1,,0.5412844036697247,0.3055555555555556,0.2558139534883721,0.3793103448275862,0.5503875968992248,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,both,True,0.8-1,,0.5412844036697247,0.3055555555555556,0.2558139534883721,0.3793103448275862,0.551092318534179,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,both,False,,,0.5412844036697247,0.3055555555555556,0.2558139534883721,0.3793103448275862,0.5482734319943622,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,both,False,0-1,,0.5412844036697247,0.3055555555555556,0.2558139534883721,0.3793103448275862,0.5482734319943622,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,both,False,0.3-1,,0.5412844036697247,0.3055555555555556,0.2558139534883721,0.3793103448275862,0.5482734319943622,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,both,False,0.5-1,,0.5412844036697247,0.3055555555555556,0.2558139534883721,0.3793103448275862,0.5482734319943622,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,both,False,0.8-1,,0.5412844036697247,0.3055555555555556,0.2558139534883721,0.3793103448275862,0.5482734319943622,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,node,True,,,0.4954128440366973,0.3037974683544304,0.2790697674418604,0.3333333333333333,0.5213178294573644,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,node,True,0-1,,0.4862385321100917,0.3488372093023256,0.3488372093023256,0.3488372093023256,0.5177942212825933,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,node,True,0.3-1,,0.4862385321100917,0.3170731707317073,0.3023255813953488,0.3333333333333333,0.5229034531360113,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,node,True,0.5-1,,0.4954128440366973,0.3209876543209876,0.3023255813953488,0.3421052631578947,0.5227272727272727,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,node,True,0.8-1,,0.4954128440366973,0.3037974683544304,0.2790697674418604,0.3333333333333333,0.5216701902748414,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,node,False,,,0.5137614678899083,0.3291139240506329,0.3023255813953488,0.3611111111111111,0.5221987315010571,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,node,False,0-1,,0.5137614678899083,0.3291139240506329,0.3023255813953488,0.3611111111111111,0.5221987315010571,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,node,False,0.3-1,,0.5137614678899083,0.3291139240506329,0.3023255813953488,0.3611111111111111,0.5221987315010571,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,node,False,0.5-1,,0.5137614678899083,0.3291139240506329,0.3023255813953488,0.3611111111111111,0.5221987315010571,,,,,,,,
TCGA-LUAD,protein,vital_status,0.001,node,False,0.8-1,,0.5137614678899083,0.3291139240506329,0.3023255813953488,0.3611111111111111,0.5221987315010571,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,edge,True,,,0.5504587155963303,0.3466666666666667,0.3023255813953488,0.40625,0.5458069062720226,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,edge,True,0-1,,0.5779816513761468,0.4102564102564102,0.3720930232558139,0.4571428571428571,0.5496828752642705,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,edge,True,0.3-1,,0.5596330275229358,0.3684210526315789,0.3255813953488372,0.4242424242424242,0.547568710359408,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,edge,True,0.5-1,,0.5504587155963303,0.3466666666666667,0.3023255813953488,0.40625,0.5486257928118392,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,edge,True,0.8-1,,0.5504587155963303,0.3466666666666667,0.3023255813953488,0.40625,0.5458069062720224,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,edge,False,,,0.5504587155963303,0.3466666666666667,0.3023255813953488,0.40625,0.5458069062720226,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,edge,False,0-1,,0.5504587155963303,0.3466666666666667,0.3023255813953488,0.40625,0.5458069062720226,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,edge,False,0.3-1,,0.5504587155963303,0.3466666666666667,0.3023255813953488,0.40625,0.5458069062720226,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,edge,False,0.5-1,,0.5504587155963303,0.3466666666666667,0.3023255813953488,0.40625,0.5458069062720226,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,edge,False,0.8-1,,0.5504587155963303,0.3466666666666667,0.3023255813953488,0.40625,0.5458069062720226,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,both,True,,,0.5504587155963303,0.3466666666666667,0.3023255813953488,0.40625,0.5451021846370683,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,both,True,0-1,,0.5779816513761468,0.4102564102564102,0.3720930232558139,0.4571428571428571,0.5514446793516561,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,both,True,0.3-1,,0.5504587155963303,0.3466666666666667,0.3023255813953488,0.40625,0.547921071176885,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,both,True,0.5-1,,0.5504587155963303,0.3466666666666667,0.3023255813953488,0.40625,0.547921071176885,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,both,True,0.8-1,,0.5504587155963303,0.3466666666666667,0.3023255813953488,0.40625,0.5451021846370683,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,both,False,,,0.5504587155963303,0.3466666666666667,0.3023255813953488,0.40625,0.5454545454545454,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,both,False,0-1,,0.5504587155963303,0.3466666666666667,0.3023255813953488,0.40625,0.5454545454545454,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,both,False,0.3-1,,0.5504587155963303,0.3466666666666667,0.3023255813953488,0.40625,0.5454545454545454,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,both,False,0.5-1,,0.5504587155963303,0.3466666666666667,0.3023255813953488,0.40625,0.5454545454545454,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,both,False,0.8-1,,0.5504587155963303,0.3466666666666667,0.3023255813953488,0.40625,0.5454545454545454,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,node,True,,,0.4954128440366973,0.3037974683544304,0.2790697674418604,0.3333333333333333,0.5213178294573644,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,node,True,0-1,,0.4862385321100917,0.3488372093023256,0.3488372093023256,0.3488372093023256,0.5177942212825933,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,node,True,0.3-1,,0.4862385321100917,0.3170731707317073,0.3023255813953488,0.3333333333333333,0.5229034531360113,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,node,True,0.5-1,,0.4954128440366973,0.3209876543209876,0.3023255813953488,0.3421052631578947,0.5227272727272727,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,node,True,0.8-1,,0.4954128440366973,0.3037974683544304,0.2790697674418604,0.3333333333333333,0.5216701902748414,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,node,False,,,0.5137614678899083,0.3291139240506329,0.3023255813953488,0.3611111111111111,0.5221987315010571,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,node,False,0-1,,0.5137614678899083,0.3291139240506329,0.3023255813953488,0.3611111111111111,0.5221987315010571,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,node,False,0.3-1,,0.5137614678899083,0.3291139240506329,0.3023255813953488,0.3611111111111111,0.5221987315010571,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,node,False,0.5-1,,0.5137614678899083,0.3291139240506329,0.3023255813953488,0.3611111111111111,0.5221987315010571,,,,,,,,
TCGA-LUAD,protein,vital_status,0.0001,node,False,0.8-1,,0.5137614678899083,0.3291139240506329,0.3023255813953488,0.3611111111111111,0.5221987315010571,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,edge,True,,1000.0,0.7792207792207793,0.5952380952380952,0.6578947368421053,0.5434782608695652,0.8262250453720508,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,edge,True,0-1,1000.0,0.7792207792207793,0.6222222222222222,0.7368421052631579,0.5384615384615384,0.8289473684210527,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,edge,True,0.3-1,1000.0,0.7857142857142857,0.611764705882353,0.6842105263157895,0.5531914893617021,0.8275862068965517,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,edge,True,0.5-1,1000.0,0.7857142857142857,0.6024096385542169,0.6578947368421053,0.5555555555555556,0.8264519056261342,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,edge,True,0.8-1,1000.0,0.7922077922077922,0.6097560975609756,0.6578947368421053,0.5681818181818182,0.8271324863883848,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,edge,False,,1000.0,0.7922077922077922,0.6097560975609756,0.6578947368421053,0.5681818181818182,0.8271324863883848,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,edge,False,0-1,1000.0,0.7922077922077922,0.6097560975609756,0.6578947368421053,0.5681818181818182,0.8271324863883848,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,edge,False,0.3-1,1000.0,0.7922077922077922,0.6097560975609756,0.6578947368421053,0.5681818181818182,0.8271324863883848,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,edge,False,0.5-1,1000.0,0.7922077922077922,0.6097560975609756,0.6578947368421053,0.5681818181818182,0.8271324863883848,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,edge,False,0.8-1,1000.0,0.7922077922077922,0.6097560975609756,0.6578947368421053,0.5681818181818182,0.8271324863883848,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,both,True,,1000.0,0.7922077922077922,0.6097560975609756,0.6578947368421053,0.5681818181818182,0.8232758620689655,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,both,True,0-1,1000.0,0.7792207792207793,0.6222222222222222,0.7368421052631579,0.5384615384615384,0.8259981851179674,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,both,True,0.3-1,1000.0,0.7857142857142857,0.611764705882353,0.6842105263157895,0.5531914893617021,0.8244101633393829,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,both,True,0.5-1,1000.0,0.7857142857142857,0.6024096385542169,0.6578947368421053,0.5555555555555556,0.823502722323049,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,both,True,0.8-1,1000.0,0.7922077922077922,0.6097560975609756,0.6578947368421053,0.5681818181818182,0.8232758620689655,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,both,False,,1000.0,0.7922077922077922,0.6097560975609756,0.6578947368421053,0.5681818181818182,0.8232758620689655,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,both,False,0-1,1000.0,0.7922077922077922,0.6097560975609756,0.6578947368421053,0.5681818181818182,0.8232758620689655,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,both,False,0.3-1,1000.0,0.7922077922077922,0.6097560975609756,0.6578947368421053,0.5681818181818182,0.8232758620689655,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,both,False,0.5-1,1000.0,0.7922077922077922,0.6097560975609756,0.6578947368421053,0.5681818181818182,0.8232758620689655,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,both,False,0.8-1,1000.0,0.7922077922077922,0.6097560975609756,0.6578947368421053,0.5681818181818182,0.8232758620689655,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,node,True,,1000.0,0.7662337662337663,0.1,0.0526315789473684,1.0,0.5,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,node,True,0-1,1000.0,0.7792207792207793,0.2608695652173913,0.1578947368421052,0.75,0.8191923774954627,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,node,True,0.3-1,1000.0,0.7727272727272727,0.1463414634146341,0.0789473684210526,1.0,0.8228221415607986,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,node,True,0.5-1,1000.0,0.7662337662337663,0.1,0.0526315789473684,1.0,0.832236842105263,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,node,True,0.8-1,1000.0,0.7662337662337663,0.1,0.0526315789473684,1.0,0.8377949183303085,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,node,False,,1000.0,0.7662337662337663,0.1,0.0526315789473684,1.0,0.8351860254083485,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,node,False,0-1,1000.0,0.7662337662337663,0.1,0.0526315789473684,1.0,0.8351860254083485,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,node,False,0.3-1,1000.0,0.7662337662337663,0.1,0.0526315789473684,1.0,0.8351860254083485,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,node,False,0.5-1,1000.0,0.7662337662337663,0.1,0.0526315789473684,1.0,0.8351860254083485,,,,,,,,
TCGA-LGG,mrna,vital_status,0.01,node,False,0.8-1,1000.0,0.7662337662337663,0.1,0.0526315789473684,1.0,0.8351860254083485,,,,,,,,
TCGA-LGG,mrna,vital_status,0.001,edge,True,,1000.0,0.7727272727272727,0.5977011494252874,0.6842105263157895,0.5306122448979592,0.827019056261343,,,,,,,,
TCGA-LGG,mrna,vital_status,0.001,edge,True,0-1,1000.0,0.7792207792207793,0.6222222222222222,0.7368421052631579,0.5384615384615384,0.8298548094373865,,,,,,,,
TCGA-LGG,mrna,vital_status,0.001,edge,True,0.3-1,1000.0,0.7792207792207793,0.6222222222222222,0.7368421052631579,0.5384615384615384,0.8296279491833031,,,,,,,,
TCGA-LGG,mrna,vital_status,0.001,edge,True,0.5-1,1000.0,0.7727272727272727,0.5977011494252874,0.6842105263157895,0.5306122448979592,0.8296279491833031,,,,,,,,
